Name,Min-Weight,Timestep-Cycle,Max-Weight,Timestep-Cycle
slack__fixsp_sac188_btc003_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixsp_sac193_btc003_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixsr_25_csl005_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixswp_co_ccoast_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_co_feath_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_co_nbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_co_sbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_co_sjv_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_co_socal_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_ta_ccoast_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_ta_feath_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_ta_nbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_ta_sbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_ta_sjv_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswp_ta_socal_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixswpexpcapshare_d1641_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixswppumping1if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixswppumping1td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixswppumping2if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixswppumping2td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixswppumping3if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixswppumping3td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixswpsl_1,99999.0,1980-5-31-C37,99999.0,1980-5-31-C37
slack__fixtd_csl005_411_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixterminals_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixunused_fs_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixunused_ss_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
slack__fixunusedfs_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixunusedss_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixuwfe_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixwhssw_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
slack__fixwts_yuba_stg1_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
slack__fixyubaflow_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
slack__fixz_gcc027_08n_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_gcc056_08s_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_mtc000_09_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac074_21_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac078_22_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac082_22_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac083_21_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac091_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac099_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac115_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac122_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac136_18_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac159_08s_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac162_09_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac289_03_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_sac296_02_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_total_03_su_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_total_08n_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_total_08s_sa3_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__fixz_wtpfth_02_su_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__holdswpds_for_fx2_1,5000.0,1980-8-31-C33,5000.0,1980-8-31-C33
slack__maintainc_melonm2cycle6_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__maintainwinterflows_2,20000.0,1980-11-30-C6,20000.0,1980-11-30-C6
slack__maintainwinterflows_3,20000.0,1980-12-31-C6,20000.0,1980-12-31-C6
slack__maintainwinterflows_4,20000.0,1981-1-31-C6,20000.0,1981-1-31-C6
slack__mind_caa242_kerngwrechcvp_1,1200.0,1980-5-31-C24,1200.0,1980-5-31-C24
slack__mind_caa242_kerngwrechswp_1,1200.0,1980-5-31-C24,1200.0,1980-5-31-C24
slack__no_ei_split_cvp1_1,1290.0,1980-5-31-C30,1290.0,1980-5-31-C30
slack__no_ei_split_swp1_1,1290.0,1980-5-31-C30,1290.0,1980-5-31-C30
slack__noreduction_1,19000.0,1980-5-31-C22,19000.0,1980-5-31-C22
slack__releasefordo_1,1.8999999E7,1980-6-30-C19,1.8999999E7,1980-6-30-C19
slack__s_orovl_aug_eom_1,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__1,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__10,10000.0,1981-1-31-C22,10000.0,1981-1-31-C22
slack__s_orovl_aug_eom_1__fut__11,10000.0,1981-1-31-C22,10000.0,1981-1-31-C22
slack__s_orovl_aug_eom_1__fut__2,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__3,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__4,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__5,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__6,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__7,10000.0,1980-5-31-C22,10000.0,1980-5-31-C22
slack__s_orovl_aug_eom_1__fut__8,10000.0,1981-1-31-C22,10000.0,1981-1-31-C22
slack__s_orovl_aug_eom_1__fut__9,10000.0,1981-1-31-C22,10000.0,1981-1-31-C22
slack__set1_c_clv004_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__set1_c_fcs006_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__set1vernalis_cycle6_1,9999999.0,1980-5-31-C24,9999999.0,1980-5-31-C24
slack__set_carryover_nbb_1,1626344.0861290323,1980-5-31-C6,1800595.2382142858,1981-2-28-C6
slack__set_co_dv_11_1,9999.0,1980-5-31-C24,9999.0,1980-5-31-C24
slack__set_coa_cvp_fm_1,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__1,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__10,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_coa_cvp_fm_1__fut__11,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_coa_cvp_fm_1__fut__2,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__3,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__4,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__5,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__6,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__7,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_cvp_fm_1__fut__8,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_coa_cvp_fm_1__fut__9,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_coa_swp_fm_1,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__1,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__10,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_coa_swp_fm_1__fut__11,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_coa_swp_fm_1__fut__2,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__3,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__4,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__5,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__6,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__7,500.0,1980-5-31-C22,500.0,1980-5-31-C22
slack__set_coa_swp_fm_1__fut__8,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_coa_swp_fm_1__fut__9,500.0,1981-1-31-C22,500.0,1981-1-31-C22
slack__set_d30_fm_1,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__1,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__10,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
slack__set_d30_fm_1__fut__11,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
slack__set_d30_fm_1__fut__2,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__3,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__4,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__5,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__6,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__7,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__set_d30_fm_1__fut__8,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
slack__set_d30_fm_1__fut__9,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
slack__set_d6_fm_2,50007.0,1980-5-31-C22,50011.0,1981-1-31-C22
slack__set_d6_fm_2__fut__1,50006.0,1980-5-31-C22,50006.0,1980-5-31-C22
slack__set_d6_fm_2__fut__10,50001.0,1981-1-31-C22,50001.0,1981-1-31-C22
slack__set_d6_fm_2__fut__11,50000.0,1981-1-31-C22,50000.0,1981-1-31-C22
slack__set_d6_fm_2__fut__2,50005.0,1980-5-31-C22,50005.0,1980-5-31-C22
slack__set_d6_fm_2__fut__3,50004.0,1980-5-31-C22,50004.0,1980-5-31-C22
slack__set_d6_fm_2__fut__4,50003.0,1980-5-31-C22,50003.0,1980-5-31-C22
slack__set_d6_fm_2__fut__5,50002.0,1980-5-31-C22,50002.0,1980-5-31-C22
slack__set_d6_fm_2__fut__6,50001.0,1980-5-31-C22,50001.0,1980-5-31-C22
slack__set_d6_fm_2__fut__7,50000.0,1980-5-31-C22,50000.0,1980-5-31-C22
slack__set_d6_fm_2__fut__8,50003.0,1981-1-31-C22,50003.0,1981-1-31-C22
slack__set_d6_fm_2__fut__9,50002.0,1981-1-31-C22,50002.0,1981-1-31-C22
slack__set_d_wtprsa_eldid_nu3_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__set_s_folsm_fm_1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__10,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_folsm_fm_1__fut__11,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_folsm_fm_1__fut__2,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__3,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__4,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__5,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__6,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__7,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_folsm_fm_1__fut__8,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_folsm_fm_1__fut__9,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_orovl_fm_1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__10,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_orovl_fm_1__fut__11,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_orovl_fm_1__fut__2,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__3,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__4,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__5,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__6,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__7,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_orovl_fm_1__fut__8,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_orovl_fm_1__fut__9,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_shsta_fm_1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__10,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_shsta_fm_1__fut__11,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_shsta_fm_1__fut__2,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__3,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__4,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__5,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__6,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__7,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
slack__set_s_shsta_fm_1__fut__8,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_s_shsta_fm_1__fut__9,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
slack__set_sth007_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__set_sth007_mif_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__setbanksminpump_1,2700.0,1980-5-31-C24,2700.0,1980-5-31-C24
slack__setbscmin_1,99999.0,1980-5-31-C5,99999.0,1980-5-31-C5
slack__setc_jksmd_1,99999.0,1980-5-31-C5,99999.0,1980-5-31-C5
slack__setc_jksmd_2,99999.0,1980-7-31-C5,99999.0,1980-7-31-C5
slack__setc_klr005_min_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__setc_pedrom1cycle6_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__setc_sts059_exc_acycle6_1,99999.0,1980-10-31-C24,99999.0,1980-10-31-C24
slack__setc_sts059_exc_acycle6_2,99999.0,1980-6-30-C24,99999.0,1980-6-30-C24
slack__setc_yub002_lyra_1,10000.0,1980-5-31-C24,10000.0,1980-5-31-C24
slack__setd1_1,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__setd_caa002_50_pa2_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__setd_der022_des006_1,99999.0,1980-5-31-C5,99999.0,1980-5-31-C5
slack__setd_der022_des006_2,99999.0,1980-10-31-C5,99999.0,1980-10-31-C5
slack__setd_sfd003_csd014_1,99999.0,1980-5-31-C5,99999.0,1980-5-31-C5
slack__setd_sfd003_csd014_2,99999.0,1980-10-31-C5,99999.0,1980-10-31-C5
slack__setd_wec005_btc032_1,9999.0,1980-9-30-C24,9999.0,1980-9-30-C24
slack__setd_wec005_btc032_2,9999.0,1980-10-31-C24,9999.0,1980-10-31-C24
slack__setd_wec005_btc032_3,9999.0,1980-11-30-C24,9999.0,1980-11-30-C24
slack__setdg_11_sa4_2_1,9999.0,1980-5-31-C24,9999.0,1980-5-31-C24
slack__setdiff_f_s_may2_1,15010.0,1980-5-31-C22,15010.0,1980-5-31-C22
slack__setdiff_f_s_sep2_1,20010.0,1980-5-31-C22,20010.0,1980-5-31-C22
slack__setdiff_t_s_may2_1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
slack__setdiff_t_s_sep2_1,20000.0,1980-5-31-C22,20000.0,1980-5-31-C22
slack__sete_lwstn_1,900000.0,1980-5-31-C24,900000.0,1980-5-31-C24
slack__setgp_60n_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_60n_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_60n_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_60n_nu1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_60s_nu1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_60s_pa1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_60s_pa2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_na4_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_na5_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_na6_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_nu1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_nu2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_nu3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_pa1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_pa2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_61_pa3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_62_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_62_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_62_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_62_na4_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_62_na5_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_62_na6_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_62_nu_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_na4_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_nu_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_pr1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_pr2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_63_pr3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_64_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_64_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_64_nu_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_64_pa1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_64_pa2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setgp_64_xa_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
slack__setir_64_xa_1,3000.0,1980-5-31-C14,3000.0,1980-5-31-C14
slack__setir_mio023_10_na_1,88888.0,1980-5-31-C24,88888.0,1980-5-31-C24
slack__setir_rvc005_11_pr_1,88888.0,1980-5-31-C24,88888.0,1980-5-31-C24
slack__setir_wec005_11_pr_1,88888.0,1980-5-31-C24,88888.0,1980-5-31-C24
slack__setnetdicu_sod_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
slack__setr_11_sa2_crk005_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__setr_11_sa3_rfs11_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__setr_11_sa4_dwrps2_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
slack__setr_73_pa2_1,99999.0,1980-5-31-C14,99999.0,1980-5-31-C14
slack__setr_73_pa3_1,99999.0,1980-5-31-C14,99999.0,1980-5-31-C14
slack__sets_orovlsep_1,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
slack__settracyminpump_3,2700.0,1980-5-31-C24,2700.0,1980-5-31-C24
slack__setwfmitrel_rsd_1,999999.0,1980-5-31-C7,999999.0,1980-5-31-C7
slack__share_d_mlrtn_mdcf_1,5.0,1980-5-31-C14,5.0,1980-5-31-C14
slack__shrr_20_nu1_1,1.0,1980-5-31-C24,1.0,1980-5-31-C24
slack__splitd_wtpbwm_24_nu1_1,10.0,1981-1-31-C5,10.0,1981-1-31-C5
slack__splitd_wtpbwm_24_nu1_10,10.0,1980-10-31-C5,10.0,1980-10-31-C5
slack__splitd_wtpbwm_24_nu1_11,10.0,1980-11-30-C5,10.0,1980-11-30-C5
slack__splitd_wtpbwm_24_nu1_12,10.0,1980-12-31-C5,10.0,1980-12-31-C5
slack__splitd_wtpbwm_24_nu1_2,10.0,1981-2-28-C5,10.0,1981-2-28-C5
slack__splitd_wtpbwm_24_nu1_3,10.0,1981-3-31-C5,10.0,1981-3-31-C5
slack__splitd_wtpbwm_24_nu1_4,10.0,1981-4-30-C5,10.0,1981-4-30-C5
slack__splitd_wtpbwm_24_nu1_5,10.0,1980-5-31-C5,10.0,1980-5-31-C5
slack__splitd_wtpbwm_24_nu1_6,10.0,1980-6-30-C5,10.0,1980-6-30-C5
slack__splitd_wtpbwm_24_nu1_7,10.0,1980-7-31-C5,10.0,1980-7-31-C5
slack__splitd_wtpbwm_24_nu1_8,10.0,1980-8-31-C5,10.0,1980-8-31-C5
slack__splitd_wtpbwm_24_nu1_9,10.0,1980-9-30-C5,10.0,1980-9-30-C5
slack__stonygorgeblackbutte_layer2_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__stonygorgeblackbutte_layer3_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__stonygorgeblackbutte_layer4_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__stonygorgeblackbutte_layer5_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
slack__zeroc_sac041bal_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__zeroreop_rel_bal_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
slack__zeroreopsurp_bal_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
sp_mcd002_mrs000,1000.0,1980-5-31-C14,1000.0,1980-5-31-C14
sp_mdc019_frs045,1000.0,1980-5-31-C14,1000.0,1980-5-31-C14
stored_fs,1.0,1980-5-31-C24,1.0,1980-5-31-C24
stored_ss_fol,1.0,1980-5-31-C24,1.0,1980-5-31-C24
stored_ss_sha,1.0,1980-5-31-C24,1.0,1980-5-31-C24
surplus__avoidtrigger_1,4600.0,1980-10-31-C24,4600.0,1980-10-31-C24
surplus__avoidtrigger_2,4600.0,1980-11-30-C24,4600.0,1980-11-30-C24
surplus__balancekcwamwdpin_1,3.0,1980-5-31-C24,3.0,1980-5-31-C24
surplus__bals_folsms_shstazone2_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
surplus__bals_folsms_shstazone3_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
surplus__bals_folsms_shstazone4_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
surplus__bals_folsms_shstazone5_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
surplus__bals_trntys_shstazone2_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
surplus__bals_trntys_shstazone3_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
surplus__bals_trntys_shstazone4_1,32.52688172258065,1980-5-31-C24,36.01190476428572,1981-2-28-C24
surplus__bound_c_caa003_1,1285.0,1980-5-31-C33,1285.0,1980-5-31-C33
surplus__bound_c_caa003qwest_1,1285.0,1980-5-31-C24,1285.0,1980-5-31-C24
surplus__bound_c_dmc000_1,1285.0,1980-5-31-C33,1285.0,1980-5-31-C33
surplus__bound_c_dmc000qwest_1,1285.0,1980-5-31-C24,1285.0,1980-5-31-C24
surplus__boundc_estmnmain_1,999999.0,1980-5-31-C14,999999.0,1980-5-31-C14
surplus__boundc_hnslymain_1,999999.0,1980-5-31-C14,999999.0,1980-5-31-C14
surplus__c_brr050_pge_forecast_cons_1,10000.0,1980-5-31-C5,10000.0,1980-5-31-C5
surplus__conservec_mlrtna_f_1,99999.0,1980-5-31-C19,99999.0,1980-5-31-C19
surplus__continuitybec000_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
surplus__continuitybec000_pge_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
surplus__deficit_1,99999.0,1980-5-31-C13,99999.0,1980-5-31-C13
surplus__eastparkblackbutte_layer2_1,500.0,1980-5-31-C24,500.0,1980-5-31-C24
